tweetid,root_tweetid,link_count
552803310730616832,552792271243210754,2
552810550296850432,552792271243210754,2
552814227686428674,552792271243210754,2
552795874317705216,552792271243210754,2
552840198447321088,552792271243210754,2
552842006632747009,552792271243210754,2
552842293007228929,552792271243210754,2
552845341268013056,552792271243210754,2
552858637723394049,552792271243210754,2
552860870838325249,552792271243210754,2
552861254684250112,552792271243210754,2
552862061705711616,552792271243210754,2
552861620930494464,552792271243210754,2
552863196067790848,552792271243210754,2
552863443028439040,552792271243210754,2
552863738609418240,552792271243210754,2
552863965521268736,552792271243210754,2
552977615464587265,552792271243210754,2
552981424739856385,552792271243210754,2
552981696123916289,552792271243210754,2
552985502354124800,552792271243210754,2
552795993553764354,552792544132997121,2
552806259767123968,552792544132997121,2
552795282896089088,552793551231541249,2
552795618276835328,552793551231541249,2
552793752239353856,552793552376569857,2
552795865317122048,552793552376569857,2
552797572394647552,552793552376569857,2
552797841429889024,552793552376569857,2
552798196498718720,552793552376569857,2
552798543405383681,552793552376569857,2
552799595869507584,552793552376569857,2
552800439339868160,552793552376569857,2
552801738366136320,552793552376569857,2
552802020907036673,552793552376569857,2
552803124852039680,552793552376569857,2
552806728333799425,552793552376569857,2
552800515743297536,552793552376569857,2
552822268456632322,552793552376569857,2
552822831588065280,552793552376569857,2
552836185052430336,552793552376569857,2
552839156918140929,552793552376569857,2
553022495272755200,552793552376569857,2
553023753354240000,552793552376569857,2
553024654567550977,552793552376569857,2
553026055058243585,552793552376569857,2
553025518174756864,552793552376569857,2
553029253374418944,552793552376569857,2
552797847603912704,552794157484634112,2
552799655634157569,552794157484634112,2
552799875738652672,552794157484634112,2
552799983918149633,552794157484634112,2
552811036529549312,552794157484634112,2
552795566242279424,552795566242279424,2
552795921462079489,552795773180858368,2
552796999784079360,552795773180858368,2
552801542806712321,552795773180858368,2
552801638919204865,552795773180858368,2
552796739678507008,552795773180858368,2
552806890837934080,552795773180858368,2
552862822380888064,552795773180858368,2
552870900371304448,552795773180858368,2
552871120677126145,552795773180858368,2
552871480137351168,552795773180858368,2
552800067682598912,552798654495354880,2
552800441688674305,552798654495354880,2
552801012885385217,552799062421164032,2
552829228333686785,552801829290270720,2
552835987366486016,552801829290270720,2
552801880812691456,552801880812691456,2
552801954733490176,552801954733490176,2
552803819592380416,552802606696136705,2
552806100152897537,552802606696136705,2
552807834078171136,552805488631758849,2
552807385496973312,552805488631758849,2
552808637719408641,552805488631758849,2
552811993145835520,552805488631758849,2
552813227793321984,552805488631758849,2
552813949427544064,552805488631758849,2
552815787484778497,552805488631758849,2
552816366101614592,552805488631758849,2
552816726144864258,552805488631758849,2
552817984524152832,552805488631758849,2
552818667293904898,552805488631758849,2
552819494372921346,552805488631758849,2
552820369216647169,552805488631758849,2
552808109551263744,552806309540528128,2
552808387415900160,552806309540528128,2
552811900686176257,552806309540528128,2
552812983370268672,552806309540528128,2
552807331189096449,552806937470201856,2
552811670788390912,552807027781947393,2
552809607794819072,552807834434699264,2
552812433157681152,552807834434699264,2
552816852788068352,552808071387701248,2
552818070033809409,552808071387701248,2
552818478852624384,552808071387701248,2
552817777816641536,552808071387701248,2
552823583387713536,552808071387701248,2
552824655510523905,552808071387701248,2
552825344982806529,552808071387701248,2
552827625153261568,552808071387701248,2
552836780316454912,552808071387701248,2
552837775817703424,552808071387701248,2
552839771031359489,552808071387701248,2
552840310531686403,552808071387701248,2
552914941234393088,552808071387701248,2
552924904283455488,552808071387701248,2
552923356283297792,552808071387701248,2
552930580779003905,552808071387701248,2
553353059384832001,552808282398924800,2
552819674963259393,552809418417790976,2
552882330051047425,552809418417790976,2
552814195750621184,552813461953323008,2
552818533432705026,552813461953323008,2
552820842443194368,552813461953323008,2
552823763096436736,552813461953323008,2
552824642679738369,552813461953323008,2
552816600995614721,552816600995614721,2
552817101057318913,552817101057318913,2
552819008345767936,552817345887207425,2
552823902750384128,552820736490889216,2
552823124732162049,552821287933202435,2
552824592440778752,552821287933202435,2
552826040637468672,552821287933202435,2
552827119957716992,552821287933202435,2
552822696195932161,552822696195932161,2
552822696200142850,552822696200142850,2
552829300949659648,552828474814398464,2
552836615488290816,552828474814398464,2
552837389870448640,552832817089236992,2
552838733431832576,552838551071911936,2
552864424827310081,552845136414380032,2
552865860227194880,552845136414380032,2
552866788791160833,552845136414380032,2
552871107632836608,552845136414380032,2
552875403426029568,552845136414380032,2
552978184413921281,552978184413921281,2
552982026073022464,552978476605923328,2
552980261512949760,552980261512949760,2
553106816541155328,552982443511144448,2
553120550479220736,552982443511144448,2
553263703010054144,552984916070531072,2
552986422937149440,552985855854661633,2
552993241118031872,552985855854661633,2
552991772889346048,552985855854661633,2
552996628102406144,552985855854661633,2
552998438246572032,552985855854661633,2
552998702647083008,552985855854661633,2
552998607503507457,552985855854661633,2
553001253417254912,552985855854661633,2
553003296190119936,552985855854661633,2
553670142371328000,552985855854661633,2
553672548949712896,552985855854661633,2
553010767599915008,552991544731774976,2
553032536478064640,552991544731774976,2
553072548468912129,552991544731774976,2
552998990992900096,552993818816299008,2
553001535488409600,552993818816299008,2
553002955029643265,552993818816299008,2
553004387937705984,552993818816299008,2
553006429510967296,552993818816299008,2
553007082497396736,552993818816299008,2
553007721453481986,552993818816299008,2
553008350913650688,552993818816299008,2
553009019259191296,552993818816299008,2
553008291609993216,552993818816299008,2
553011627641937920,552993818816299008,2
553013878821376000,552993818816299008,2
553015350560706560,552993818816299008,2
553020372212146176,552993818816299008,2
553023981088169984,552993818816299008,2
553036006803656704,552993818816299008,2
553138631570124800,552993818816299008,2
553005429492445184,552996335319007233,2
553010394327834625,552996335319007233,2
553061765651918849,553017543330648064,2
553062922789089280,553017543330648064,2
553121079020240897,553099685888790528,2
553111349522612224,553102901619748864,2
553105497356632064,553104503520890880,2
553112780199313409,553110339236409346,2
553187274423566336,553115168084074497,2
553133924407185408,553133704881917952,2
553135950692614146,553133704881917952,2
553138101678514176,553136845589319680,2
553139115537866752,553136845589319680,2
553141085502201857,553136845589319680,2
553140129096036352,553139203320860672,2
553148375009611776,553141087725170688,2
553150238899191808,553141087725170688,2
553168416228769792,553141087725170688,2
553188394113986561,553184482241814530,2
553347146137997312,553185370108878849,2
553203511031513088,553186555150749696,2
553214496567590914,553212962044149761,2
553221600955621376,553221600955621376,2
554064712380338176,553233728030650368,2
553466230989144064,553466230989144064,2
553467311261503488,553467311261503488,2
553473159182438400,553469523945590784,2
553472944333406209,553469523945590784,2
553475958121189376,553469523945590784,2
553471193110421504,553471193110421504,2
553472225798795264,553472225798795264,2
553473704060284928,553473704060284928,2
553475125291798528,553474514496278528,2
553475318905049089,553474514496278528,2
553602658196787201,553474514496278528,2
553604785619075072,553474514496278528,2
553605325849657344,553474514496278528,2
553479120727060482,553475824369012736,2
553480066077061120,553475824369012736,2
553480532471054336,553475824369012736,2
553484850049867776,553475824369012736,2
553496235320303616,553476880339599360,2
553481426746998784,553478677359775744,2
553482921584381952,553480082996879360,2
553490238979727360,553490238979727360,2
553498337375444992,553493707472011264,2
553504846528380928,553493707472011264,2
553536334586216448,553493707472011264,2
553494086989398016,553493785523400704,2
553507014052413440,553501773517033472,2
553509415090130944,553501773517033472,2
553510634487566337,553501773517033472,2
553513188109860865,553501773517033472,2
553503750795837440,553502180666531840,2
553519551863074816,553502180666531840,2
553506824109191168,553503184174710784,2
553529910846062594,553503909692841984,2
553508241981046784,553506608203169792,2
553528816258531328,553513403512532992,2
553520068974620673,553518024272379905,2
553521405267288064,553518024272379905,2
553524086417424384,553524086417424384,2
553531793958526976,553529196216344576,2
553540779919310848,553529196216344576,2
553542102391717888,553529196216344576,2
553542771165102080,553529196216344576,2
553542225385492480,553529196216344576,2
553545310111535106,553529196216344576,2
553533897221603329,553529334892609536,2
553531088182992896,553529796601585664,2
553530667821457408,553530667821457408,2
553531130163773440,553531130163773440,2
553551287321493504,553533499643547648,2
553535693008666624,553535430788780032,2
553552494199336961,553535430788780032,2
553535829529100288,553535829529100288,2
553536646189424640,553536269972942849,2
